32206.252400 87013.875900
34823.978600 86473.878800
32449.027500 88133.633900
30493.528600 88103.609900
34711.194500 85945.255600
31429.888200 87109.144000
31173.230800 85793.268100
32558.747000 87942.516100
33109.289400 87965.019000
33753.995500 87157.223200
32306.805400 86817.760800
34639.812200 86429.154300
31487.386000 87188.314100
33659.833200 87600.009800
31541.279100 85427.992200
31700.712300 86914.145700
34194.544400 86982.784000
34933.141900 86819.723900
31628.220700 85681.885500
32053.480600 86343.578700
31229.059100 86232.449300
32711.243900 85182.162400
34190.935700 88147.261200
31068.513500 85433.822200
34194.261800 85694.964800
34245.096200 86646.661400
31009.346800 85744.377200
33948.156700 86859.998900
34451.757400 86402.763800
34791.754900 87054.455100
34930.918100 87646.137700
31387.393700 85408.268100
31730.713500 88197.511100
31264.057900 86223.283000
34363.423200 85609.963400
32734.576700 85133.827700
33630.660700 86946.661800
33931.211500 86794.163600
34081.486300 86591.102700
33946.765400 86585.823500
34126.485600 86542.767800
31984.877000 85716.891700
33820.662300 87906.412800
32594.024500 88115.578000
34200.650300 86166.365500
33877.327400 87822.522500
33853.995000 87182.781800
33643.167500 87510.006100
32755.965400 88028.907200
31778.489900 88331.129000
31725.433400 86705.807800
33263.724600 86335.532300
33542.606800 87007.217300
32500.412400 86571.922300
32306.534200 85441.611900
32619.579700 88304.197000
33752.045400 86703.879900
31901.818400 86242.184700
32050.423600 86795.536300
32429.025000 86946.654600
31496.552600 87119.145800
32399.582800 86040.238700
32399.026900 86184.687900
33994.546500 86970.002700
32516.526100 88091.965900
31959.040300 86129.958900
34094.540600 85971.915800
34670.368300 87244.185400
34025.379700 87758.357400
31262.670800 86771.074900
31312.946100 86171.059600
34225.929500 86615.271100
31481.830600 86684.967700
33637.882500 86916.661200
34162.040400 86475.543100
34500.926700 86855.003300
33255.671900 87320.833600
34360.645300 85521.627600
34932.864800 86713.609400
31427.672100 85200.765200
34749.256800 86443.044000
32602.079300 87931.126700
34602.862600 85830.528400
31468.497900 86900.528200
33392.615500 87753.346200
31668.490900 86670.527800
34028.713300 87007.504300
33699.550000 87047.776000
34943.690400 85632.190000
32520.968900 85863.569200
32946.236100 85401.892900
33257.062300 87752.790200
33416.501100 87258.332300
31217.954500 88390.570000
33344.836400 87298.610900
34518.704600 86938.617900
33979.542600 85951.637000
31553.494900 87160.259200
34450.930300 88022.816400
34569.259600 87140.014800
32316.805600 87101.379300
33354.833000 86826.100400
34870.641800 87144.458300
33426.496700 86431.647300
31890.428300 87087.485000
32050.146700 86544.973900
32225.422700 87793.065800
31155.174800 88009.999700
31990.981300 87290.545600
33795.941100 87271.670900
32800.405900 85653.565900
31923.486800 87981.120700
32892.624800 86846.654600
33836.493300 87055.278900
32204.865200 86303.578400
31026.292000 87411.923700
32323.472600 86455.806200
31497.114100 85311.878700
34773.145600 86792.778100
33645.660400 86933.606100
34128.984500 86120.253100
32087.088900 87034.152600
31343.224000 87845.552200
34809.249800 85974.146200
31541.551900 88236.399900
32549.856900 85869.958500
31472.386900 87941.389000
34947.864600 86695.831100
34872.308500 87064.732900
32580.411700 87683.897400
31299.059900 87022.472100
31879.601200 85833.004100
32184.587500 87469.443000
32302.641600 86008.569400
31351.834300 86328.843200
34856.753000 87214.738900
34705.645800 87753.086900
33863.988700 86654.435700
33851.497200 87446.675900
31778.765800 86367.465500
34038.155300 86810.832300
34321.206600 86723.053300
34089.542700 86724.718900
34955.639200 87448.355800
31788.490200 88030.007800
31815.987000 86412.467600
34276.209400 86929.449700
32682.352100 86097.465900
34666.194600 85790.528200
33653.158000 86647.765900
34565.093000 87226.684900
31748.764900 87531.937800
31181.563400 85877.159200
31693.493000 88440.300600
32239.864700 88188.634100
33817.329000 87210.281400
31037.679400 88023.332400
31465.165300 88254.455700
32480.137600 85718.843100
33340.110800 86630.262500
34757.034200 87972.814300
32682.075000 85906.349400
31729.600600 86336.907800
32293.753600 85924.400600
31807.653200 87232.209400
31597.107400 85913.556600
33678.993700 86968.051900
30763.799100 88074.722200
31782.100300 87844.169500
32209.033000 88094.185700
30921.850500 88200.559800
32156.538300 85643.559200
31090.733800 88228.062200
31540.161100 87515.546400
34083.707800 86428.318600
34807.311600 86772.777400
33914.550800 87576.681700
32579.021900 86070.519800
30485.750800 87806.656900
31235.729300 85722.711800
31878.216200 85449.662700
34777.310500 87673.084600
32913.738700 87992.518000
31407.112500 85894.107800
31608.500200 85429.937400
34938.696400 87771.417700
33978.153300 86015.805200
33740.109900 87418.061100
33593.715800 86857.214600
33159.007800 87340.834000
33254.836600 86883.045500
32485.137900 88069.464900
33642.881400 85867.465900
33065.403700 88251.143100
30382.977100 88238.336300
31164.619300 85909.382100
31757.935300 88089.730800
32282.647600 85236.605600
34660.924400 87694.474600
33981.769700 87033.337300
31434.888100 86423.292500
32175.975400 86823.593200
33879.266000 85919.135600
32032.933800 85383.273200
33467.608500 87031.105800
32411.526600 86146.631300
33831.215200 87028.333800
33279.279600 86345.532700
33327.611300 86359.144600
32647.908500 86369.695700
31560.163200 88419.187200
34283.148800 86187.477700
31831.545300 85949.673000
33759.829100 87183.334900
33168.452200 85557.454300
33800.381000 86942.220100
32155.981100 85842.174700
33708.444200 87469.450400
32855.680600 86122.468200
32292.922000 85692.173300
32146.819800 85073.820600
31048.793300 85304.932600
34755.089500 86955.284700
30683.801300 88149.168500
30694.356600 88164.724600
33821.489400 86718.603800
34299.262400 86698.052300
34668.979400 87309.464900
33690.109700 87889.187700
33035.398900 85822.739100
34802.032000 87178.348900
32087.926500 87910.289000
32456.808100 85189.661100
32817.908300 88054.186800
32294.589900 85477.446100
33813.159400 86994.443800
33913.161800 88080.587100
30706.300700 88106.111700
33728.434800 86731.658200
34102.040300 86009.972400
32428.195200 88376.421100
34174.820800 86843.612400
31713.769500 88296.959400
33174.011300 88107.526100
32018.483700 86080.791000
31397.666400 86156.893700
32831.238000 85763.569200
31310.171900 85712.990800
33849.544400 86660.546900
31320.447100 86004.387000
31920.706400 86406.357400
33052.899200 85639.678300
32327.643200 85669.673200
30607.692600 88255.282800
32350.973200 87641.950300
34605.925400 86983.341700
30400.754200 88148.889300
34170.100500 87605.855900
32517.636100 87836.402000
34484.262800 87949.759500
34028.160800 88170.036800
34326.201800 85507.738100
32639.297700 86149.689400
33131.786900 85473.007200
31763.488400 87710.554400
31511.000800 85653.549700
33802.326900 87053.611400
30452.141700 88241.948000
31000.459500 87036.077400
33223.727500 87165.552100
33948.161400 87566.682400
33151.228600 86873.045000
33711.772900 87101.110500
33462.885800 86961.382000
31647.664800 85673.830200
32438.469600 86449.696100
31223.231300 85390.488900
34326.203000 86161.366700
34232.316300 86123.586800
34173.706500 86323.592600
32491.527400 88391.422100
32264.866800 85784.119400
31492.108400 86364.958200
33782.882100 87018.610300
32915.125200 85599.954100
34713.424100 86487.766900
31120.455000 85671.600200
31845.156900 85896.060700
34610.918300 85916.920000
31276.279700 86241.894900
34249.264300 86820.556900
32828.184900 85174.940700
31128.508400 86129.388000
31093.233900 87062.746900
31665.713200 86696.639400
34809.531900 87649.472500
34002.597900 85968.582000
34183.153600 86793.610900
33940.931400 86457.207800
31475.724500 85465.769800
33344.838800 87789.458600
32635.409300 86034.407900
31716.831900 85372.159500
32318.194000 86775.259800
31665.443900 85375.214700
34073.707500 86155.809300
30763.521300 88126.946000
31667.664600 85656.330400
31414.610800 86067.724300
30414.364600 87597.761500
33922.883500 87617.238900
34928.974300 86973.895900
34977.586000 86723.609900
34064.820600 85609.961900
32152.920700 87071.931900
32538.744800 86314.971200
33256.229300 87792.236200
33808.437300 87010.555200
31215.732500 85276.876900
32155.428400 85496.611600
32734.850900 86618.036400
32690.411400 88126.133900
32762.072100 86101.911200
31289.618200 88387.237300
31969.315000 87202.487500
33415.674300 88216.699200
31891.271700 85145.487600
33645.658700 85912.467100
31039.901300 85847.435000
32840.684800 87887.514500
34332.317800 86758.888000
31433.499400 86956.917600
33990.654300 85905.802600
32056.538600 87874.176500
34792.582700 85909.977500
31044.624400 85537.433400
34626.750900 85790.249700
32796.241300 85183.829700
31251.838400 86645.516000
31168.230100 88064.168500
34803.144500 86876.948100
31563.772600 87076.646200
31419.333400 87005.251900
33378.727800 87885.573500
34581.481400 86972.508000
34803.144700 86832.502000
34255.374100 86688.051900
32804.849000 86594.147300
31049.067800 86618.288100
32695.407500 86050.242400
34368.429500 86908.616000
34246.204300 85493.292700
32078.200400 86891.927200
32459.858500 87593.893800
33145.672500 86405.811200
32480.690900 86409.973200
33579.281200 88141.696400
30483.252300 88293.061600
33642.048400 86855.826400
34642.591300 87140.570200
34784.254400 87393.911400
32489.579500 86351.638500
31032.125900 85411.044200
31440.720800 86303.288300
32248.752000 87235.548300
33018.178800 85350.225100
34019.820000 86550.545300
34918.143100 86681.386100
31301.839100 85625.212800
33644.273500 87092.498200
34536.760200 87485.302800
34769.803200 85694.415200
32450.414100 86261.079900
32149.311100 87523.055700
33945.106700 87503.346700
31978.760300 86430.803200
34661.480100 86582.770100
32109.590000 86352.190400
33355.111700 87006.382300
34873.690100 85590.244300
34799.810000 87677.251000
32600.132500 86017.184900
30406.586800 87683.597400
34785.920900 87528.637000
31862.373500 86842.757500
32437.080500 86598.033700
33161.230300 85538.842600
32648.189300 87883.347500
34086.208800 85461.902100
32243.201400 85709.673000
31984.592900 86578.585600
32341.536000 85021.598300
32997.899900 85826.905600
33422.612300 85555.233300
32086.533600 86829.981600
31594.603800 87408.877600
33529.272000 86826.379600
31301.283900 88364.458800
30462.418900 88168.890000
34033.986800 86587.213400
33801.218700 87663.348300
33613.159800 86836.658900
34563.427200 87842.256800
31714.599600 87411.379100
32989.846200 85288.556400
34059.819100 86433.874400
31403.499300 86206.617800
32537.078900 85974.683100
31342.671900 88407.794600
33730.938200 85433.844200
31817.931500 86311.075000
34296.202800 85493.293000
31788.488100 87727.222100
34088.435600 88012.254600
33618.437100 86801.658200
32006.813200 86966.928000
33998.708400 86245.256000
31083.232600 86106.886400
31406.833900 86484.127300
33148.450000 86289.419200
32911.235100 86607.481700
34014.543600 86746.941400
33660.103300 86812.770200
31556.550300 86823.306300
31876.263300 86272.741100
32207.364600 87437.497900
34268.426000 85556.905700
32868.185700 88305.032100
31032.957200 85863.824200
30888.518200 88270.284600
31296.559100 87735.549000
34453.428000 86928.061700
31637.102800 86741.917500
31877.097500 88321.408900
33516.497600 87146.664000
32631.244500 87779.455900
34893.696900 87082.511300
34872.588600 86643.051200
32785.130500 85173.829300
33204.282800 86958.324800
33957.043000 85932.469800
32128.764600 85176.879300
31664.603200 86171.344400
33750.940800 87218.057600
32721.797500 85507.728300
34259.818900 86753.332200
32563.745800 85781.067500
33643.715500 85785.797100
32573.466600 86013.295600
34115.932800 86863.612400
31279.614900 85993.552600
31336.835500 87425.818600
33320.117800 87902.796200
33649.275000 87208.055900
31722.935200 86118.288200
31582.659700 87583.603900
31994.872000 86201.073300
33457.612500 85320.782700
31007.962100 85211.598500
34528.698500 86253.316300
34354.259700 86436.653300
33926.209500 86508.320500
33620.661100 86971.384400
31577.105300 87130.814500
34670.924500 86843.613600
31829.597200 86617.751700
31779.599700 87760.000600
33325.945600 86936.102700
34703.424400 86550.546800
33960.937000 87880.581700
30246.036100 87700.819300
34701.755800 86375.820100
34115.656800 87010.839100
34277.320000 87828.642300
33060.397800 85933.020200
31074.899400 86166.332500
31406.562000 85137.152600
34226.488000 87621.413300
31402.388600 87331.372300
34453.152800 88061.428500
32284.030400 88277.249200
32527.911400 87286.386100
34142.323500 87988.643800
31643.774500 85808.277000
32743.466000 88269.196000
34060.654500 86767.498000
34534.808800 85993.588100
34787.866500 86954.729000
32239.313900 85526.057800
31181.562800 88051.668100
32286.532200 85848.843300
33231.226700 85867.185900
31357.390100 86374.955900
31594.049200 87134.703800
33343.999500 86438.035700
32443.191300 87215.550200
34855.644100 86750.832300
32270.703400 85275.773300
34562.870700 87415.301100
33892.600300 86757.773000
33577.882500 86831.102700
32625.687000 86673.037300
34882.304200 85815.808100
32184.031500 86580.253300
34880.086500 86969.729300
32340.138400 87203.882000
31351.284000 85342.155900
31632.383000 88336.683300
31360.724300 86469.681100
33167.339800 87067.216300
34485.367500 86380.263400
31913.485000 86211.905900
31666.548200 86073.285200
34038.152800 86453.319400
34424.534000 86262.204000
33447.052200 86231.642100
30354.644400 88130.277700
34543.149500 87708.920200
32239.306900 86748.591700
31156.564800 85731.322500
34242.316700 86278.590900
33959.543700 86690.549700
32793.182800 86673.316000
32259.587900 87900.291400
34639.258000 87191.683400
33868.440300 87266.395000
32892.346100 86153.302800
31572.937900 87426.099900
32194.032500 86244.687600
34537.035800 86534.712200
31911.826700 85148.821100
32025.983900 87876.953800
34327.042500 87926.423300
31082.680300 85372.988600
31937.373200 88302.242800
34332.316500 86560.269000
34890.363000 87538.636200
33838.719500 87422.508400
33824.543600 86478.318500
34724.250000 85972.478700
32636.242100 86326.639000
32222.373300 85005.207700
33988.430900 86420.262400
32269.863200 86357.191600
34201.206100 85729.410200
34200.928300 86296.924800
34827.308800 87435.023200
34055.929900 86183.587800
33259.005300 87340.278600
33827.883900 87740.018600
32834.573200 85229.664700
34312.317000 86598.603800
33774.271700 87058.888600
34704.535500 86618.882600
34311.759000 86167.477700
34234.261500 86343.038000
32523.189500 86701.370700
33297.612300 86352.755300
31604.326700 86612.746900
31271.281000 86094.667200
30506.862300 88233.892500
31782.379300 88455.580500
34034.541300 86145.253400
30670.468400 88158.057600
30622.691700 87911.938400
32644.855700 87851.680100
34890.919100 87663.638500
32886.236400 85811.626500
34397.866600 85577.462700
33831.218500 87277.505300
32386.806700 87898.069900
33130.677200 87846.959400
32126.264800 85072.153600
34297.872600 86556.102200
31786.544200 86164.124500
31504.886200 88247.233400
32705.407400 86002.185400
30326.589400 87531.092300
34033.431400 86616.659000
32835.960700 85586.064300
33901.773700 87551.958200
31060.735100 87127.470500
34156.206300 85951.082300
32979.844100 86033.578000
33587.057400 87984.467500
32619.021200 85948.572100
34102.597200 85534.404200
32937.067200 86109.135300
33945.098800 85918.024900
31282.671800 85825.492400
33679.549900 87030.553200
34862.863700 87537.525300
34826.754300 87763.363500
34905.362700 87383.076800
31299.063000 85344.377800
31402.671100 85414.379400
34190.372700 85456.902600
31640.160300 88259.456900
30815.464300 88158.058300
32378.473500 85862.733900
33372.888500 86920.824900
32468.197700 85079.101600
34872.307900 87559.470100
34811.476300 87618.638600
34789.532300 87616.694400
32121.256900 87566.668100
32028.759300 88328.357700
34318.148000 86240.257300
34690.918900 86124.703800
32016.539900 87958.344400
33370.950900 87992.244200
34272.871600 86284.147000
30497.973300 88170.001300
34232.315900 85531.071500
31657.666500 85269.101300
34725.089600 87072.789500
34389.818000 86911.671900
31336.557700 87185.533100
34990.639100 87153.346900
34752.030000 86162.205100
32129.589000 86485.805800
31409.892600 85467.435800
33582.604400 86805.546600
33040.957800 88020.298300
34969.250100 87371.131600
32581.245500 85749.122500
33563.992900 86654.709400
34347.596600 87765.030800
32711.795700 86389.141200
30412.975900 87436.922800
31758.220000 85469.384400
33833.434600 86801.384100
32168.755400 88282.525100
31257.116200 87708.603500
34281.481500 85673.297900
32846.795300 85209.942000
33500.943300 87248.610000
32150.422900 88177.798500
34067.040900 86133.031000
33688.716100 86998.052800
32787.631200 88028.907500
32604.300800 85593.285400
31329.613500 86648.851500
32583.189700 87736.676900
33907.599200 86615.268500
31985.982100 86490.527500
33572.881500 86601.097100
32879.013800 86660.816200
31297.670700 87087.751700
34544.537600 86996.398000
34250.653900 86886.114700
34322.869100 85642.741800
31581.551000 88300.014300
31783.496300 85555.775100
31116.013600 85273.821400
33324.556900 86982.214800
31840.707700 87545.273700
31167.395600 86142.722600
33308.724700 87075.272400
33767.877700 85936.357500
33088.453300 87147.496000
31965.714500 85214.934300
31716.545500 86263.849200
31542.662300 86986.087700
33619.825300 86706.655900
34430.649200 86705.274800
31468.224300 85562.992900
32040.428000 86031.622700
34520.086800 86000.254800
34171.762300 85789.967200
31035.737200 85393.266300
30515.749900 87917.493100
31932.650800 86294.131500
30399.642400 87776.100100
31024.903200 87454.702900
32186.534100 86040.513500
34862.308900 87728.640000
32057.094000 87814.175100
33880.098400 86009.971100
31492.945600 85695.771800
30461.029300 87799.156600
34743.693800 85920.533100
34367.313000 86167.478600
32439.029600 85364.111100
34538.704700 87283.353300
30836.852700 88184.447900
33577.885900 87148.887100
33203.449200 86861.656000
31542.384000 86714.970000
31844.600300 85961.062300
33817.885800 87325.283700
31166.842200 87526.374700
32298.473700 87540.279700
34176.762300 86401.929000
32154.875000 85094.376800
33380.952000 88141.695500
31606.827400 87895.556500
34286.204000 86127.754200
31830.985800 87093.873700
34363.704500 86510.266900
33669.550300 87045.831000
31917.931500 86005.509000
31379.889400 87428.319400
33136.513600 88297.534100
34785.923700 86536.102300
34851.478200 86572.215400
31493.774200 87374.430800
31507.107000 87388.320300
33496.777100 85541.066600
31813.487100 86463.580500
32077.097700 85522.166700
30370.477000 87610.817200
32099.589700 87367.494400
33563.447800 88081.415900
31634.049600 88313.348700
32527.081800 88335.864400
33048.731500 86759.430700
32951.789700 86645.260700
33537.328400 86940.549100
32077.922400 86993.596100
32241.531200 88271.693000
34036.485900 86004.416300
32512.084800 85090.769000
31825.436900 85778.557400
31734.878200 86394.688000
32550.969800 88106.966500
32825.128200 85444.115800
34628.425000 86880.281900
33333.723000 86916.657900
34472.036500 86569.713600
33957.320100 86039.416800
32933.733800 86345.808300
33748.157600 86808.604800
33869.829500 88102.809300
34118.708000 85622.184600
34597.314500 87014.454100
31971.268200 85524.665400
32060.980300 86365.246100
34142.317900 86289.424400
33769.274400 87241.114000
32362.639300 86101.906800
32399.304900 86106.907500
32289.861600 87052.488900
31578.494000 86848.029800
33670.936900 86856.104700
34935.084700 87140.291200
32093.758000 88163.074500
34254.819300 86784.722200
32060.145800 86701.367300
34088.708700 86617.214800
34541.482700 87653.640800
34147.039700 86130.531200
31064.622800 88025.555000
32670.963600 86717.483200
34698.701600 86956.951500
32250.421400 87949.737100
32112.925700 87988.069100
31315.450600 85454.101300
34596.203200 87428.356900
33959.821100 86639.436700
31987.927200 88336.690600
30732.133300 88100.278400
34388.703300 86424.708500
32811.796100 85244.665000
32579.855400 85984.128300
32469.302700 86161.910300
31552.942600 85867.721100
33359.276900 86737.209500
33980.658700 87818.358000
34205.096500 86641.105300
32839.850700 87736.399200
31335.171600 85605.213300
33545.390600 87801.404700
32008.206800 87901.954100
34757.310600 87559.749000
34351.485600 87784.198000
34347.319100 87806.976200
34203.984200 86384.706200
32556.522100 86319.138200
34279.264100 86855.558200
34131.486400 86681.939700
33533.993900 86799.156800
30317.978400 87706.375400
32546.245700 87677.508200
33191.782200 86299.419700
33454.832400 87153.608100
34918.697500 86855.836300
34478.150200 86995.009100
32897.627200 87764.733300
33715.105800 87076.110100
34820.921500 86911.949400
34827.587300 87085.289600
33031.509900 86763.597400
34165.095500 85486.903200
34373.983800 86762.221500
33783.432400 86002.470300
34410.931000 88036.705100
33938.709100 86061.917300
31872.375400 88306.130200
32239.029200 86872.761600
34413.981700 86528.045400
34810.920600 87250.296200
31975.987800 85784.948700
30294.368100 87573.593500
31299.892500 87548.599700
33484.004600 87977.799500
30247.703100 87839.713100
31971.538400 86388.857300
32950.683900 88268.920600
31154.068700 85175.486700
30643.246800 87912.216400
32482.635100 86505.809200
31786.543600 86228.293600
33306.503500 87222.498000
33628.714200 86745.823600
32613.468900 88346.698600
31116.010700 87097.748400
34063.990700 87866.972300
33733.443400 87570.009600
31258.787200 85226.043000
33285.668700 86809.988500
32207.088800 88056.128700
30873.240400 88047.499300
33006.512100 85465.506400
30340.755800 87504.980500
33021.232700 85801.349500
31848.764500 86207.738200
34971.751300 86946.117100
34806.198400 87555.304000
34133.154400 86817.222300
34350.929900 87706.418000
31161.013400 85107.429900
33347.611500 86929.991600
32357.640800 87871.680000
30833.519800 87741.101800
34033.154900 85707.742400
32716.243300 85251.886900
34857.030500 87360.021000
31475.720000 86186.340400
32583.743600 86465.531100
34865.363500 87469.190500
31057.401200 88111.668900
33537.604500 86681.654100
34855.087300 86933.616900
32755.962600 85655.232400
32175.699300 86367.469100
34680.916800 85847.752300
31367.393100 85612.991600
34114.263900 85727.465400
34268.983000 86338.593500
31063.235100 87491.093700
31744.886700 85233.545300
31304.341600 85229.654300
31664.603900 86054.395600
34505.650300 87688.919800
34542.039800 88065.317800
34234.819300 86765.554800
32702.907400 86784.985400
34961.754500 86416.656900
31027.125200 87173.582500
32710.408100 85774.124100
32748.739500 86719.428200
34731.478200 87141.681200
34795.643500 87124.735700
34414.533900 86136.923100
33566.496600 87106.664000
33623.162100 87054.719400
32431.247200 87108.047500
33908.437800 87099.448100
33613.718400 87112.498100
32464.024500 86459.696600
31452.943200 87966.111700
33722.053600 87333.892600
34021.213200 87784.746900
32193.477500 88353.362300
33672.050500 87066.664800
34279.815700 86258.312700
31026.847400 87724.990800
34752.590700 86736.386900
34785.643300 87314.187000
31312.669400 87235.534100
34767.310300 87370.021900
34255.928100 86424.152500
34697.868600 87863.923100
31137.954300 87632.488800
34496.761700 87741.699200
33378.451000 88015.300800
31122.956100 85452.711300
34749.255900 87038.621400
31246.004800 88098.892800
33816.766600 86600.822200
31409.055100 87239.147300
31262.669600 86161.891800
31732.940400 85727.721600
32128.756700 88327.804200
31726.266900 87126.095500
34333.979500 85547.739200
34762.033100 87120.846800
34039.265400 86713.607000
31352.946800 86539.127300
34094.820000 86667.772400
32244.035500 85594.115000
34765.366000 87286.686400
31081.845100 86888.852200
30553.804800 87711.932400
32214.032600 88127.242500
34532.586500 85950.253300
34168.151800 86536.656600
33346.222900 86978.048300
34089.262800 86112.752700
34455.095600 87784.755100
33781.494200 87084.722600
34595.920900 86274.984000
31597.664100 85834.665600
32946.236000 85425.227000
30260.758000 87622.205900
33990.653400 86513.321400
31449.331800 86339.400900
34860.364300 87671.972300
31941.260100 87136.930600
33483.717100 86794.156100
30618.525500 87693.599100
34215.650100 85683.853400
32687.075800 85669.121200
34072.041400 86502.210300
33553.437300 86560.262600
34507.872600 87728.643200
34364.260400 86556.657700
34769.812600 86480.822700
31955.154700 85820.782600
32323.472000 86616.644200
30503.529100 88254.171100
34548.982300 87588.916800
33698.713500 85839.687900
32350.416000 87262.216800
32596.802800 85238.552700
34938.973600 87114.734600
32457.082600 87931.126700
34242.871700 85768.578000
31705.436300 86036.340300
31905.989600 85807.726000
31298.225400 86389.121700
34252.871800 86192.755100
31902.929300 86315.798400
32089.039700 85762.727500
32287.639300 86985.820600
30853.241000 88056.110600
33547.048600 86579.707400
31662.656900 87437.490200
31661.555400 85206.599700
31470.998000 86393.292200
33324.281600 87321.667000
34700.367400 87476.413800
32183.759100 85704.672000
32056.258500 86303.021900
31129.897900 86004.106300
32395.136900 87008.322500
32732.628500 86112.189000
30515.195400 87473.869200
30654.080500 88303.063200
31524.052600 86037.725300
31630.994400 88391.408500
33593.161700 87003.329100
33405.387100 86871.935100
33506.505000 88094.193800
32840.406700 85183.274400
33110.396000 86584.149000
33521.495000 86905.270200
33733.157500 85798.020500
34719.813200 86662.495300
31781.272100 85744.111600
32117.092800 85942.176500
33551.218900 87101.385900
32394.861500 85916.902000
31570.169000 85101.318600
34260.934400 88127.261700
32418.193200 87613.338600
31282.120200 85197.153600
33229.281700 86824.988500
30545.471500 87751.655900
34224.263700 86734.442400
32104.593800 85870.785800
34957.588000 86518.603800
31669.880100 87064.981800
31557.667100 85545.494100
34151.762000 86149.698300
34146.762700 85829.968200
33455.663200 86138.028200
31108.233500 85594.378000
34185.094600 86050.529400
32540.139300 85098.547300
30861.018700 88208.615500
31235.175900 85325.488500
34119.540600 86395.539800
31525.723800 85436.047700
32241.530900 86296.356200
34473.149100 86798.612000
34001.764200 86045.250600
34211.210400 87635.024500
34742.311400 87703.641100
31029.347700 85469.933300
34350.092000 86309.704500
31820.155200 88329.185600
31144.897400 85985.494900
34915.918700 87041.398500
32132.923000 86269.965800
31107.955600 87035.246300
31947.096000 88137.236900
34194.544100 86956.394200
34656.757700 87616.695100
33735.941700 87270.558300
33079.844300 85253.000200
30742.689000 87793.325200
31674.879500 86825.253900
31001.015900 85403.821900
34990.642600 86571.383500
30715.745300 87784.713700
33448.718000 86479.982000
34868.693300 85839.419900
30993.792600 87858.049900
32034.592400 86294.132600
31388.222900 86418.013500
33054.844600 85330.780200
33808.441700 87587.512300
33938.988300 86679.993400
34796.470400 85741.916900
30745.466300 88076.666700
34204.540000 86494.155200
33301.224300 86983.325800
34084.268000 87699.190200
31964.872900 87640.001700
34319.260900 86513.878200
33251.225100 86202.473100
33515.662800 87014.994800
31181.843000 85468.267000
31451.278300 85871.330200
34151.484400 85918.026000
34422.317500 86931.395000
30724.078900 88370.011400
31888.769100 85704.112400
31639.329100 85878.834400
31712.658800 88056.395900
34097.875400 85674.408300
31623.220100 85768.553300
31804.885000 85163.821100
34662.312900 87287.242100
34624.813700 87344.188100
33929.827000 87678.630100
31715.165200 85424.382900
31776.544700 86128.567400
32266.531200 87625.282600
32185.147000 85818.007900
32204.587500 86283.855600
34839.530900 87355.576600
31362.112800 88248.621500
32065.978700 87143.043300
32712.351000 86318.306000
31618.771300 87876.667300
32955.679200 85760.514600
32203.200400 88020.294000
34898.143200 86733.609800
30718.800300 88090.833500
31912.929700 88309.464800
34744.809200 86251.651200
33970.936400 87773.634300
31406.561200 85256.599700
34750.917600 86077.759100
30421.864000 87836.379800
33244.837100 86955.547100
32424.028600 85691.619500
33662.606500 87086.942800
32339.304800 86879.707200
